report_date,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt,category1,category2,category3,category4,active_users,purchase_users,redeem_users,date,weekday,day,month,is_weekend,is_month_start,is_month_end,days_to_month_end,purchase,redeem,avg_purchase_per_user,avg_redeem_per_user,mfd_daily_yield,mfd_7daily_yield,Interest_O_N,Interest_1_W,Interest_2_W,Interest_1_M,Interest_3_M,Interest_6_M,Interest_9_M,Interest_1_Y
20140601,22428282336,22394621814,183489775,180762669,55046557,125716112,149829253,33825537,116003716,32936169,83067547,2727106,16044694.0,6016423.0,0.0,11764420.0,11116,7475,845,2014-06-01,6,1,6,1,1,0,29,183489775,149829253,24547.127090301005,177312.72544378697,1.2364,4.67,,,,,,,,
20140602,22416092232,22428282336,158219402,155516287,48900709,106615578,170409506,38668393,131741113,42274603,89466510,2703115,14726755.0,12756543.0,0.0,11185095.0,11141,7444,791,2014-06-02,0,2,6,0,0,0,28,158219402,170409506,21254.621440085975,215435.53223767382,1.2305,4.66,,,,,,,,
20140603,22301357112,22416092232,270887462,268143582,83629149,184514433,385622582,55464815,330157767,42540883,287616884,2743880,27864412.0,11417502.0,3000000.0,13182901.0,11180,7503,1049,2014-06-03,1,3,6,0,0,0,27,270887462,385622582,36103.886711981875,367609.70638703526,1.2473,4.656,2.521,3.18,3.38,3.716,4.883,4.9958,4.998,5.0
20140604,22271839018,22301357112,274460744,271682147,71225908,200456239,303978838,54260600,249718238,28188601,221529637,2778597,25227583.0,8072245.0,0.0,20960772.0,11178,7523,962,2014-06-04,2,4,6,0,0,0,26,274460744,303978838,36482.885019274225,315986.3180873181,1.2611,4.657,2.561,3.152,3.334,3.931,4.855,4.9868,4.9967,5.0
20140605,22296236140,22271839018,380042567,377223821,128566594,248657227,355645445,89226348,266419097,62031088,204388009,2818746,24584802.0,21082940.0,33700000.0,9858606.0,11221,7565,888,2014-06-05,3,5,6,0,0,0,25,380042567,355645445,50236.955320555186,400501.62725225225,1.2818,4.681,2.576,3.07,3.448,3.878,4.8393,4.9733,4.9967,5.0
20140606,22322787973,22296236140,301413900,298679366,111954129,186725237,274862067,55681761,219180306,55267471,163912835,2734534,24165597.0,13959940.0,5000000.0,12556224.0,11234,7546,978,2014-06-06,4,6,6,0,0,0,24,301413900,274862067,39943.53299761463,281045.05828220857,1.2476,4.664,2.5808,3.15,3.442,3.984,4.8259,4.9609,4.9959,5.0
20140607,22364386391,22322787973,187801995,185054361,70098919,114955442,146203577,38318930,107884647,37280499,70604148,2747634,20423178.0,4423930.0,1500000.0,11971822.0,11237,7524,819,2014-06-07,5,7,6,1,0,0,23,187801995,146203577,24960.39274322169,178514.74603174604,1.2474,4.669,,,,,,,,
20140608,22497032328,22364386391,302171269,299436270,185513854,113922416,169525332,36440988,133084344,36849979,96234365,2734999,10826548.0,12990744.0,0.0,12623696.0,11241,7495,807,2014-06-08,6,8,6,1,0,0,22,302171269,169525332,40316.38012008005,210068.56505576207,1.2473,4.675,,,,,,,,
20140609,22575626550,22497032328,366114374,363337491,145389158,217948333,287520152,52422163,235097989,36264508,198833481,2776883,19511066.0,17257000.0,500000.0,15154097.0,11292,7530,961,2014-06-09,0,9,6,0,0,0,21,366114374,287520152,48620.766799468794,299188.50364203955,1.2719,4.698,2.58,3.13,3.158,4.161,4.8181,4.9603,4.9938,5.0
20140610,22631468122,22575626550,354031597,351275811,104890851,246384960,298190025,68280581,229909444,43253854,186655590,2755786,16761012.0,21113167.0,11000000.0,19406402.0,11299,7500,921,2014-06-10,1,10,6,0,0,0,20,354031597,298190025,47204.212933333336,323767.671009772,1.2628,4.706,2.57,3.13,3.132,4.159,4.8095,4.9615,4.9946,5.0
20140611,22713002035,22631468122,327661453,324824312,114930250,209894062,246127540,80918118,165209422,22604403,142605019,2837141,23969444.0,32366329.0,150000.0,24432345.0,11333,7582,914,2014-06-11,2,11,6,0,0,0,19,327661453,246127540,43215.70205750462,269286.1487964989,1.2723,4.712,2.592,3.15,3.223,4.381,4.7941,4.9606,4.9926,5.0
20140612,22808899335,22713002035,332365185,329539251,112210380,217328871,236467885,75247726,161220159,44402104,116818055,2825934,22460256.0,11796443.0,30000000.0,10991027.0,11349,7584,911,2014-06-12,3,12,6,0,0,0,18,332365185,236467885,43824.52333860759,259569.57738748626,1.2625,4.702,2.597,3.154,3.25,4.719,4.7862,4.9601,4.9925,5.0
20140613,22639024065,22808899335,216923770,214045806,51040378,163005428,386799040,56967852,329831188,44823413,285007775,2877964,21637898.0,21161652.0,1500000.0,12668302.0,11379,7613,953,2014-06-13,4,13,6,0,0,0,17,216923770,386799040,28493.861815315908,405875.17313746066,1.2801,4.719,2.6,3.04,3.259,4.814,4.7794,4.96,4.9935,5.0
20140614,22590682404,22639024065,181574530,178733395,59184032,119549363,229916191,29831979,200084212,36576832,163507380,2841135,9471664.0,8120370.0,2000000.0,10239945.0,11390,7633,842,2014-06-14,5,14,6,1,0,0,16,181574530,229916191,23788.095113323725,273059.60926365794,1.2678,4.73,,,,,,,,
20140615,22640138774,22590682404,166080126,163263976,41933752,121330224,116623756,30194033,86429723,25396456,61033267,2816150,16127815.0,5219992.0,100000.0,8746226.0,11407,7591,863,2014-06-15,6,15,6,1,0,0,15,166080126,116623756,21878.556975365565,135137.60834298958,1.2677,4.742,,,,,,,,
20140616,22535097769,22640138774,387308484,384522342,120664648,263857694,492349489,58644674,433704815,28981923,404722892,2786142,13282813.0,22429553.0,2000000.0,20932308.0,11433,7584,1060,2014-06-16,0,16,6,0,0,0,14,387308484,492349489,51069.15664556962,464480.65,1.2581,4.734,2.6,3.006,3.237,5.058,4.7777,4.951,4.9889,5.0
20140617,22302888239,22535097769,270350693,267626738,87121582,180505156,502560223,46759557,455800666,37324504,418476162,2723955,9551608.0,21318782.0,0.0,15889167.0,11451,7577,1100,2014-06-17,1,17,6,0,0,0,13,270350693,502560223,35680.43988385905,456872.93,1.2436,4.724,2.6,3.031,3.568,4.941,4.7825,4.9347,4.9867,5.0
20140618,22216230718,22302888239,335262709,332565225,131652090,200913135,421920230,43682078,378238152,57752818,320485334,2697484,11501811.0,12388710.0,2000000.0,17791557.0,11487,7681,1104,2014-06-18,2,18,6,0,0,0,12,335262709,421920230,43648.3151933342,382174.1213768116,1.2244,4.697,2.639,3.074,4.511,4.972,4.7767,4.9277,4.9842,5.0
20140619,22269883545,22216230718,338609087,335998519,177935245,158063274,284956260,45420417,239535843,47067117,192468726,2610568,15782426.0,14463276.0,0.0,15174715.0,11497,7638,1077,2014-06-19,3,19,6,0,0,0,11,338609087,284956260,44332.16640481802,264583.3426183844,1.193,4.66,2.698,3.093,4.03,5.233,4.7692,4.9216,4.9805,5.0
20140620,22234883010,22269883545,251582530,248879061,71879168,176999893,286583065,44882716,241700349,35442161,206258188,2703469,15957518.0,16500635.0,0.0,12424563.0,11502,7673,1096,2014-06-20,4,20,6,0,0,0,10,251582530,286583065,32788.026847386944,261480.89872262772,1.2332,4.634,2.759,3.402,4.578,5.435,4.7751,4.9139,4.9796,5.0
20140621,22181878421,22234883010,177999186,175409451,55976436,119433015,231003775,54561773,176442002,24826865,151615137,2589735,20497072.0,19444316.0,1500000.0,13120385.0,11528,7636,916,2014-06-21,5,21,6,1,0,0,9,177999186,231003775,23310.52723939235,252187.52729257641,1.1774,4.585,,,,,,,,
20140622,21967773588,22181878421,147180819,144611888,41425751,103186137,361285652,49236322,312049330,31032946,281016384,2568931,22699462.0,10857518.0,0.0,15679342.0,11541,7624,909,2014-06-22,6,22,6,1,0,0,8,147180819,361285652,19304.9342864638,397453.9625962596,1.1773,4.535,,,,,,,,
20140623,21826221634,21967773588,232227670,229685312,80147560,149537752,373779624,47744484,326035140,31937942,294097198,2542358,21190473.0,7806701.0,1151200.0,17596110.0,11562,7589,1065,2014-06-23,0,23,6,0,0,0,7,232227670,373779624,30600.56265647648,350966.78309859155,1.1818,4.494,2.755,3.448,4.603,5.526,4.7761,4.9136,4.9777,5.0
20140624,21643200891,21826221634,245450766,242915326,78189756,164725570,428471509,80582484,347889025,41106958,306782067,2535440,33134967.0,23484154.0,7000000.0,16963363.0,11577,7606,1032,2014-06-24,1,24,6,0,0,0,6,245450766,428471509,32270.676571128057,415185.57073643414,1.1875,4.463,2.971,3.483,4.697,5.638,4.7679,4.9081,4.9747,5.0
20140625,21360568161,21643200891,264663201,262227341,79464890,182762451,547295931,79096124,468199807,60137721,408062086,2435860,32102563.0,20284275.0,6100000.0,20609286.0,11594,7663,1099,2014-06-25,2,25,6,0,0,0,5,264663201,547295931,34537.80516768889,497994.4777070064,1.1376,4.416,2.995,3.464,5.06,5.492,4.7582,4.9059,4.9722,5.0
20140626,21239454091,21360568161,297628039,295269783,93994567,201275216,418742109,66292846,352449263,41056937,311392326,2358256,24558517.0,19713935.0,7268000.0,14752394.0,11622,7646,1151,2014-06-26,3,26,6,0,0,0,4,297628039,418742109,38925.97946638765,363807.21894005215,1.1175,4.375,2.974,3.552,5.147,5.035,4.7478,4.9033,4.9677,5.0
20140627,21104292442,21239454091,264282703,261895380,122909502,138985878,399444352,44685853,354758499,49196393,305562106,2387323,22745943.0,11107307.0,1000500.0,9832103.0,11616,7665,1042,2014-06-27,4,27,6,0,0,0,3,264282703,399444352,34479.15238095238,383343.9078694818,1.1403,4.324,2.885,3.781,5.184,5.012,4.7482,4.901,4.9664,5.0
20140628,20974718367,21104292442,153826161,151482880,56997812,94485068,283400236,59857221,223543015,27109313,196433702,2343281,24745110.0,16647085.0,2000000.0,16465026.0,11630,7629,954,2014-06-28,5,28,6,1,0,0,2,153826161,283400236,20163.345261502163,297065.2368972746,1.1247,4.296,,,,,,,,
20140629,20872349108,20974718367,158801540,156485272,41574314,114910958,261170799,48105024,213065775,28779118,184286657,2316268,21547461.0,15749488.0,0.0,10808075.0,11627,7586,973,2014-06-29,6,29,6,1,0,0,1,158801540,261170799,20933.50118639599,268418.08735868445,1.1245,4.267,,,,,,,,
20140630,20749855426,20872349108,334054112,331761678,76383658,255378020,456547794,71593561,384954233,71086987,313867246,2292434,28418810.0,19913449.0,3600000.0,19661302.0,11682,7596,1190,2014-06-30,0,30,6,0,0,1,0,334054112,456547794,43977.6345444971,383653.60840336134,1.1234,4.235,2.913,3.867,5.394,5.004,4.7499,4.9007,4.9658,5.0
20140701,20760119638,20749855426,384428753,382080337,84648368,297431969,374164541,76352332,297812209,57115920,240696289,2348416,28910252.0,16925356.0,7651800.0,22864924.0,11718,7606,1217,2014-07-01,1,1,7,0,1,0,30,384428753,374164541,50542.82842492769,307448.26705012325,1.1619,4.221,3.017,4.421,4.711,5.001,4.7499,4.9004,4.9654,5.0
20140702,20815724506,20760119638,384555819,382237475,124686586,257550889,328950951,54590504,274360447,56038073,218322374,2318344,18059546.0,18143286.0,1900000.0,16487672.0,11716,7640,1106,2014-07-02,2,2,7,0,0,0,29,384555819,328950951,50334.53128272251,297424.0063291139,1.1374,4.221,3.02,3.927,4.089,4.891,4.75,4.9001,4.9672,5.0
20140703,20824609369,20815724506,297894643,295575412,117330905,178244507,289009780,72000589,217009191,34501699,182507492,2319231,22139287.0,22945630.0,10200000.0,16715672.0,11734,7629,1030,2014-07-03,3,3,7,0,0,0,28,297894643,289009780,39047.665880194,280592.01941747573,1.1345,4.23,2.96,3.393,3.5,4.132,4.75,4.9001,4.9654,5.0
20140704,20771764657,20824609369,211649838,209348291,47444497,161903794,264494550,58159245,206335305,40925658,165409647,2301547,19532073.0,24825799.0,500000.0,13301373.0,11718,7615,1056,2014-07-04,4,4,7,0,0,0,27,211649838,264494550,27793.806697307944,250468.32386363635,1.1211,4.22,2.94,3.42,3.5,4.063,4.75,4.9,4.9652,5.0
20140705,20668613315,20771764657,169383796,167078182,63429360,103648822,272535138,46886012,225649126,43470834,182178292,2305614,23365091.0,11320687.0,0.0,12200234.0,11736,7612,1003,2014-07-05,5,5,7,1,0,0,26,169383796,272535138,22252.206516027327,271719.9780658026,1.121,4.218,,,,,,,,
20140706,20672651582,20668613315,199569025,197287738,58678071,138609667,195530758,42738122,152792636,28637443,124155193,2281287,19903631.0,10583093.0,700000.0,11551398.0,11734,7576,924,2014-07-06,6,6,7,1,0,0,25,199569025,195530758,26342.268347412883,211613.37445887446,1.1209,4.216,,,,,,,,
20140707,20627221860,20672651582,272182847,269914951,66462026,203452925,317612569,63467426,254145143,59847001,194298142,2267896,29408173.0,20106871.0,941198.0,13011184.0,11770,7576,1040,2014-07-07,0,7,7,0,0,0,24,272182847,317612569,35926.98614044351,305396.7009615385,1.1216,4.215,2.952,3.421,3.446,4.047,4.7495,4.9,4.9641,5.0
20140708,20511008900,20627221860,224240103,221992553,61280454,160712099,340453063,57017247,283435816,62162605,221273211,2247550,24832472.0,12278882.0,8100000.0,11805893.0,11771,7550,1008,2014-07-08,1,8,7,0,0,0,23,224240103,340453063,29700.675894039734,337751.05456349207,1.1183,4.191,3.253,3.52,3.782,4.046,4.75,4.9,4.9607,5.0
20140709,20519371574,20511008900,278005555,275740766,100407528,175333238,269642881,44472135,225170746,49920081,175250665,2264789,14799455.0,16126216.0,1400000.0,12146464.0,11772,7616,1028,2014-07-09,2,9,7,0,0,0,22,278005555,269642881,36502.830225840335,262298.52237354085,1.1169,4.18,3.351,3.736,4.023,4.1,4.749,4.9,4.9628,5.0
20140710,20476458255,20519371574,283095921,280808940,76920429,203888511,326009240,71503879,254505361,49578125,204927236,2286981,24571089.0,24395618.0,8000000.0,14537172.0,11782,7655,1073,2014-07-10,3,10,7,0,0,0,21,283095921,326009240,36981.831613324626,303829.6738117428,1.1305,4.178,3.3,3.711,4.069,4.1545,4.7438,4.9,4.9608,5.0
20140711,20445078528,20476458255,208671021,206409952,49110187,157299765,240050748,37145193,202905555,50829376,152076179,2261069,14775279.0,8653271.0,0.0,13716643.0,11804,7632,1017,2014-07-11,4,11,7,0,0,0,20,208671021,240050748,27341.590801886792,236038.10029498526,1.12,4.177,3.285,3.723,4.153,4.163,4.7423,4.9,4.9616,5.0
20140712,20473641383,20445078528,177644343,175393033,75425505,99967528,149081488,40240325,108841163,27984837,80856326,2251310,21146747.0,10132362.0,300000.0,8661216.0,11823,7618,880,2014-07-12,5,12,7,1,0,0,19,177644343,149081488,23319.02638487792,169410.78181818183,1.113,4.173,,,,,,,,
20140713,20453941278,20473641383,179759885,177520917,66176740,111344177,199459990,37261668,162198322,30133300,132065022,2238968,15324901.0,10994549.0,0.0,10942218.0,11871,7598,921,2014-07-13,6,13,7,1,0,0,18,179759885,199459990,23658.842458541723,216568.93593919653,1.1125,4.169,,,,,,,,
20140714,20423985523,20453941278,254797524,252543988,88262667,164281321,284753279,52533556,232219723,23824522,208395201,2253536,22728966.0,16719105.0,1490000.0,11595485.0,11902,7610,992,2014-07-14,0,14,7,0,0,0,17,254797524,284753279,33481.93482260184,287049.6764112903,1.1284,4.172,3.255,3.7035,4.299,4.313,4.7461,4.9001,4.9618,5.0
20140715,20497073353,20423985523,334810012,332554408,116023440,216530968,261722182,59644641,202077541,27658319,174419222,2255604,28312129.0,14456627.0,810000.0,16065885.0,11901,7610,957,2014-07-15,1,15,7,0,0,0,16,334810012,261722182,43996.0593955322,273481.9038662487,1.1341,4.181,3.218,3.646,4.18,4.417,4.7485,4.9001,4.9618,5.0
20140716,20657187545,20497073353,394890140,392596651,170324655,222271996,234775948,59605459,175170489,31190665,143979824,2293489,24049651.0,15112325.0,500000.0,19943483.0,11916,7677,937,2014-07-16,2,16,7,0,0,0,15,394890140,234775948,51438.07997915852,250561.310565635,1.1377,4.192,3.2472,3.65,4.391,4.492,4.7487,4.9,4.9608,5.0
20140717,20611919440,20657187545,253011280,250755039,73862280,176892759,298279385,104717040,193562345,32255120,161307225,2256241,20409316.0,22169561.0,49800000.0,12338163.0,11915,7647,955,2014-07-17,3,17,7,0,0,0,14,253011280,298279385,33086.3449718844,312334.43455497385,1.1133,4.183,3.2465,3.641,4.4,4.588,4.7448,4.9,4.9616,5.0
20140718,20612207748,20611919440,208959595,206677714,62723841,143953873,208671287,60675775,147995512,20805733,127189779,2281881,30533659.0,19912408.0,202000.0,10027708.0,11924,7682,921,2014-07-18,4,18,7,0,0,0,13,208959595,208671287,27201.19695391825,226570.34419109664,1.1215,4.184,3.245,3.651,4.988,4.73,4.7467,4.9,4.9616,5.0
20140719,20667061488,20612207748,210318023,208048192,108711944,99336248,155464283,31681543,123782740,15507755,108274985,2269831,14009478.0,8324384.0,0.0,9347681.0,11940,7652,790,2014-07-19,5,19,7,1,0,0,12,210318023,155464283,27485.36630946158,196790.2316455696,1.1131,4.184,,,,,,,,
20140720,20669047956,20667061488,176449304,174193562,58331429,115862133,174462836,38768091,135694745,29227103,106467642,2255742,17115054.0,9327176.0,0.0,12325861.0,11961,7627,861,2014-07-20,6,20,7,1,0,0,11,176449304,174462836,23134.824177264978,202628.14866434378,1.1129,4.184,,,,,,,,
20140721,20612945071,20669047956,378088594,375786236,188430013,187356223,434191479,54882116,379309363,39353239,339956124,2302358,26869340.0,13077930.0,10000.0,14924846.0,11987,7641,954,2014-07-21,0,21,7,0,0,0,10,378088594,434191479,49481.55921999738,455127.3364779874,1.1428,4.192,3.318,3.694,4.991,5.03,4.7467,4.9,4.9607,5.0
20140722,20486985781,20612945071,243084133,240854173,90700778,150153395,369043423,98632913,270410510,31942129,238468381,2229960,30137941.0,13547269.0,41501000.0,13446703.0,12020,7646,998,2014-07-22,1,22,7,0,0,0,9,243084133,369043423,31792.327099136804,369782.9889779559,1.1166,4.182,3.253,3.848,5.159,5.115,4.7465,4.9,4.9605,5.0
20140723,20444094598,20486985781,265461894,263182434,114917590,148264844,308353077,56660566,251692511,45278350,206414161,2279460,31464788.0,10539421.0,1540000.0,13116357.0,12017,7720,978,2014-07-23,2,23,7,0,0,0,8,265461894,308353077,34386.255699481866,315289.4447852761,1.1266,4.176,3.295,4.202,5.15,5.271,4.7525,4.9,4.9604,5.0
20140724,20373516647,20444094598,277044480,274781793,106071922,168709871,347622431,70641581,276980850,42338290,234642560,2262687,28540166.0,17667384.0,12800000.0,11634031.0,12030,7706,966,2014-07-24,3,24,7,0,0,0,7,277044480,347622431,35951.788216973786,359857.58902691514,1.1215,4.181,3.313,4.101,5.273,5.278,4.7465,4.9,4.9604,5.0
20140725,20292282944,20373516647,181641088,179379699,63336575,116043124,262874791,70693254,192181537,35509270,156672267,2261389,22920147.0,16751760.0,16901000.0,14120347.0,12009,7729,949,2014-07-25,4,25,7,0,0,0,6,181641088,262874791,23501.24052270669,277001.8872497366,1.1244,4.182,3.348,4.081,4.821,4.95,4.7465,4.9,4.9603,5.0
20140726,20137897656,20292282944,128268053,126012255,54186270,71825985,282653341,51725809,230927532,29639068,201288464,2255798,18138384.0,18713087.0,1500000.0,13374338.0,12028,7704,840,2014-07-26,5,26,7,1,0,0,5,128268053,282653341,16649.539589823467,336492.0726190476,1.1221,4.187,,,,,,,,
20140727,20122693255,20137897656,151406251,149177264,80780644,68396620,166610652,50588888,116021764,35246941,80774823,2228987,18664858.0,20466300.0,0.0,11457730.0,12040,7681,893,2014-07-27,6,27,7,1,0,0,4,151406251,166610652,19711.788959770864,186574.078387458,1.122,4.192,,,,,,,,
20140728,20148469102,20122693255,371762756,369535407,214062345,155473062,345986909,51656382,294330527,30372288,263958239,2227349,25389413.0,11015923.0,2200000.0,13051046.0,12083,7683,1035,2014-07-28,0,28,7,0,0,0,3,371762756,345986909,48387.70740596121,334286.8685990338,1.1276,4.184,3.304,4.013,4.628,4.398,4.7465,4.9,4.9602,5.0
20140729,20073082045,20148469102,228093046,225904582,85325202,140579380,303480103,41066657,262413446,23956498,238456948,2188464,12428323.0,12717118.0,3000000.0,12921216.0,12073,7673,978,2014-07-29,1,29,7,0,0,0,2,228093046,303480103,29726.71002215561,310306.8537832311,1.1156,4.183,3.2503,3.907,4.6,4.141,4.739,4.9,4.9601,5.0
20140730,20032881601,20073082045,209917272,207702516,64808558,142893958,250117716,53868111,196249605,25897612,170351993,2214756,19730768.0,8862240.0,12100000.0,13175103.0,12089,7731,986,2014-07-30,2,30,7,0,0,0,1,209917272,250117716,27152.667442762904,253669.08316430022,1.1162,4.178,3.2502,3.914,4.525,4.144,4.7316,4.9,4.959,5.0
20140731,19947416138,20032881601,191728916,189518581,56346135,133172446,277194379,53122061,224072318,33843617,190228701,2210335,15792314.0,13775873.0,7400000.0,16153874.0,12101,7736,979,2014-07-31,3,31,7,0,0,1,0,191728916,277194379,24783.986039296793,283140.32584269665,1.1156,4.174,3.204,3.98,3.979,4.2,4.7215,4.9,4.9588,5.0
20140801,20069760015,19947416138,374884735,372678958,135715324,236963634,252540858,84227601,168313257,31013339,137299918,2205777,32731901.0,29456809.0,5100000.0,16938891.0,12111,7736,1050,2014-08-01,4,1,8,0,1,0,30,374884735,252540858,48459.76408996898,240515.10285714286,1.1173,4.171,3.196,3.907,4.047,4.21,4.7149,4.9,4.9558,5.0
20140802,20086601920,20069760015,189092130,186889349,78478704,108410645,172250225,41930977,130319248,34359098,95960150,2202781,20388807.0,7149562.0,0.0,14392608.0,12103,7704,874,2014-08-02,5,2,8,1,0,0,29,189092130,172250225,24544.669003115265,197082.63729977116,1.118,4.168,,,,,,,,
20140803,20133302100,20086601920,173825397,171634865,62120575,109514290,127125217,40828571,86296646,23794226,62502420,2190532,17238818.0,9473820.0,0.0,14115933.0,12136,7669,891,2014-08-03,6,3,8,1,0,0,28,173825397,127125217,22665.97952796975,142677.01122334457,1.1178,4.166,,,,,,,,
20140804,20141035460,20133302100,330640884,328404472,120904646,207499826,322907524,78477516,244430008,43969481,200460527,2236412,31529783.0,12074693.0,16500000.0,18373040.0,12157,7682,1051,2014-08-04,0,4,8,0,0,0,27,330640884,322907524,43040.98984639417,307238.3672692674,1.1451,4.176,3.182,3.842,4.086,4.105,4.7081,4.9,4.9551,5.0
20140805,20314109791,20141035460,394780870,392589715,164705556,227884159,221706539,74040082,147666457,35974791,111691666,2191155,26591098.0,14768284.0,16410000.0,16270700.0,12174,7666,1008,2014-08-05,1,5,8,0,0,0,26,394780870,221706539,51497.63501174015,219946.9632936508,1.1203,4.178,3.145,3.738,3.998,4.056,4.7049,4.899,4.9543,5.0
20140806,20320584213,20314109791,288821016,286598298,127641624,158956674,282346594,56127546,226219048,26815416,199403632,2222718,21291913.0,19643544.0,1700000.0,13492089.0,12189,7756,985,2014-08-06,2,6,8,0,0,0,25,288821016,282346594,37238.39814337287,286646.2883248731,1.1162,4.178,3.051,3.559,3.9799,4.104,4.6982,4.8949,4.9505,5.0
20140807,20314571173,20320584213,247646474,245405658,61837508,183568150,253659514,60050774,193608740,41675089,151933651,2240816,15410546.0,28941346.0,4300000.0,11398882.0,12204,7726,881,2014-08-07,3,7,8,0,0,0,24,247646474,253659514,32053.64664768315,287922.2633371169,1.1186,4.18,3.04,3.511,3.977,4.161,4.6941,4.8901,4.9491,5.0
20140808,20236826133,20314571173,233903717,231616935,54035416,177581519,311648757,67603275,244045482,43071065,200974417,2286782,19163226.0,18669835.0,14800000.0,14970214.0,12195,7777,910,2014-08-08,4,8,8,0,0,0,23,233903717,311648757,30076.342677124856,342471.1615384615,1.1397,4.192,3.001,3.457,3.693,4.101,4.6921,4.8912,4.9465,5.0
20140809,20233477189,20236826133,160262764,158028887,44663092,113365795,163611708,50648384,112963324,30028086,82935238,2233877,18520392.0,22698987.0,0.0,9429005.0,12225,7742,787,2014-08-09,5,9,8,1,0,0,22,160262764,163611708,20700.434513045726,207892.89453621345,1.1173,4.191,,,,,,,,
20140810,20303102834,20233477189,259534870,257313208,76427498,180885710,189909225,55462188,134447037,24599903,109847134,2221662,23077228.0,20717590.0,1000.0,11666370.0,12227,7711,845,2014-08-10,6,10,8,1,0,0,21,259534870,189909225,33657.744780184155,224744.6449704142,1.1172,4.191,,,,,,,,
20140811,20216049969,20303102834,331550471,329331370,102021228,227310142,418603336,60850688,357752648,40952695,316799953,2219101,17201769.0,23642952.0,2600000.0,17405967.0,12266,7713,989,2014-08-11,0,11,8,0,0,0,20,331550471,418603336,42985.92908077272,423259.187057634,1.1235,4.179,2.955,3.42,3.616,4.166,4.6916,4.8914,4.9467,5.0
20140812,20164788784,20216049969,258493673,256311879,101592768,154719111,309754858,48112423,261642435,46559208,215083227,2181794,15814510.0,14362076.0,1811000.0,16124837.0,12307,7721,942,2014-08-12,1,12,8,0,0,0,19,258493673,309754858,33479.29970211112,328826.81316348194,1.1146,4.176,2.916,3.39,3.586,4.154,4.6905,4.8904,4.9457,5.0
20140813,20122319886,20164788784,261506619,259291103,99082207,160208896,303975517,55277175,248698342,22934891,225763451,2215516,25161278.0,14424643.0,3000000.0,12691254.0,12314,7773,910,2014-08-13,2,13,8,0,0,0,18,261506619,303975517,33642.94596680818,334039.02967032965,1.1138,4.175,2.892,3.36,3.579,4.22,4.6882,4.8871,4.9442,5.0
20140814,20168083115,20122319886,257702660,255446130,113303891,142142239,211939431,38957777,172981654,45402310,127579344,2256530,16476951.0,10331366.0,0.0,12149460.0,12301,7791,933,2014-08-14,3,14,8,0,0,0,17,257702660,211939431,33076.96829675266,227159.09003215434,1.1367,4.185,2.888,3.353,3.598,4.233,4.6834,4.8851,4.9391,5.0
20140815,20176118728,20168083115,244551620,242336052,83330178,159005874,236516007,47779700,188736307,38085265,150651042,2215568,10680763.0,18761561.0,0.0,18337376.0,12316,7814,948,2014-08-15,4,15,8,0,0,0,16,244551620,236516007,31296.598413104683,249489.4588607595,1.1129,4.17,2.889,3.346,3.509,4.174,4.6811,4.8844,4.9387,5.0
20140816,20171964125,20176118728,215059736,212842047,55705873,157136174,219214339,41164497,178049842,38363021,139686821,2217689,17021673.0,12925634.0,5000.0,11212190.0,12346,7807,831,2014-08-16,5,16,8,1,0,0,15,215059736,219214339,27547.03932368387,263795.8351383875,1.1128,4.168,,,,,,,,
20140817,20182378312,20171964125,149978271,147777403,42442478,105334925,139564084,40085759,99478325,28147769,71330556,2200868,7738809.0,19041259.0,0.0,13305691.0,12370,7780,880,2014-08-17,6,17,8,1,0,0,14,149978271,139564084,19277.412724935733,158595.55,1.1126,4.165,,,,,,,,
20140818,20221708442,20182378312,298499146,296308680,84557465,211751215,259169016,55584679,203584337,52598310,150986027,2190466,14850247.0,15566826.0,0.0,25167606.0,12401,7770,1017,2014-08-18,0,18,8,0,0,0,13,298499146,259169016,38416.87850707851,254836.79056047197,1.1122,4.159,2.858,3.276,3.51,4.31,4.6805,4.881,4.9382,5.0
20140819,20233180538,20221708442,266401973,264196458,108645683,155550775,254929877,74648794,180281083,33028860,147252223,2205515,29600198.0,11467928.0,2040000.0,31540668.0,12411,7800,985,2014-08-19,1,19,8,0,0,0,12,266401973,254929877,34154.099102564105,258812.05786802032,1.122,4.163,2.835,3.237,3.477,4.363,4.6791,4.8801,4.9382,5.0
20140820,20339106448,20233180538,308378692,306133606,134420983,171712623,202452782,73775504,128677278,28451096,100226182,2245086,24165679.0,17235710.0,1650000.0,30724115.0,12436,7887,957,2014-08-20,2,20,8,0,0,0,11,308378692,202452782,39099.61861290732,211549.4064785789,1.124,4.169,2.833,3.246,3.462,4.286,4.6804,4.88,4.939,5.0
20140821,20370906609,20339106448,251763517,249525712,85818188,163707524,219963356,70493107,149470249,18207816,131262433,2237805,28669192.0,10979534.0,420000.0,30424381.0,12436,7904,991,2014-08-21,3,21,8,0,0,0,10,251763517,219963356,31852.67168522267,221961.00504540867,1.1168,4.158,2.848,3.312,3.98,4.238,4.6786,4.88,4.94,5.0
